seller_id,city,state,seller_sk
23d7c96d4a1160db1c726b248601b25a,capivari,SP,423
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,424
240b9776d844d37535668549a396af32,niteroi,RJ,425
244b04680fdbded0acf5aebd9c92b44a,jundiai,SP,426
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,SP,427
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,SP,428
2493dc3f20131696a0ecdb9948051a8d,brasilia,DF,429
249f0e9905a6e06ad6c6bea7547ab9f6,rio de janeiro,RJ,430
24a6daf925d9d591870a66660416de31,robeirao preto,SP,431
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,432
2528513dd95219a6013d4d05176e391a,osasco,SP,433
2528744c5ef5d955adc318720a94d2e7,jundiai,SP,434
252e76235acb79183cfca6e34f13337d,campinas,SP,435
253c025bab43881055aeecde5e2d8b77,curitiba,PR,436
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,437
257e61d3251fb5efb9daadddbc2cf7ca,apucarana,PR,438
258447aad3f7b01e2643c89f64dc5647,cianorte,PR,439
259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,440
25be943a321c8938947bdaabca979a90,sao bernardo do campo,SP,441
25c5c91f63607446a97b143d2d535d31,itauna,MG,442
25cf099de44674fde97473224f9d59ab,cotia,SP,443
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,444
25e47381a6c510ddeb36084e33b89f0c,praia grande,SP,445
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,446
262237171f48e85819065498cac80d7b,brusque,SC,447
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,448
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,449
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,450
26785a546900236d66f2e4197c211158,sao paulo,SP,451
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,452
269cff2d3c8d205c11f37a52402ea93b,catanduva,SP,453
26af45f5dfd967225a832838aa4e24a3,curitiba,PR,454
26b482dccfa29bd2e40703ba45523702,santa barbara d´oeste,SP,455
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,456
26d6bbee02420494d471c9f6436929c0,curitiba,PR,457
26d8a1c7c75d513045798992ead43aa2,apucarana,PR,458
26e13b6ff5b641b329e5524241ee2c93,franca,SP,459
26e2c91ef821e1ff8985f408788fe35b,ibitinga,SP,460
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,461
26f6b7ab07be3e9e69ce82a6552efc19,rio de janeiro,RJ,462
270297ead4c65a6cd2593960d2af6b21,sao paulo,SP,463
270572bb714b00531be85e16e1550f26,maua,SP,464
2709af9587499e95e803a6498a5a56e9,sao paulo,SP,465
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,SP,466
271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,467
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,468
272f092de69afedd4d2969440b37f18f,sao paulo,SP,469
2745f798279e0ed033addcc1474776d7,sao paulo,SP,470
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,471
278b6e0b20c4f61fefaa0577943d7a35,itajai,SC,472
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,SP,473
282c7480173bb9c01dd41cc739fec010,sao paulo,SP,474
282f23a9769b2690c5dda22e316f9941,belo horizonte,MG,475
28405831a29823802aa22c084cfd0649,sao paulo,SP,476
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,477
289cdb325fb7e7f891c38608bf9e0962,belo horizonte,SP,478
28a26ebce31d5918b181ede016fd693b,belo horizonte,MG,479
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,480
28d162ab86bb49d719c32f0ee6186eaa,ribeirao preto,SP,481
28ea411b354f14b1a494be4e79f0ce02,sao paulo,SP,482
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,483
28fb0829fd777877cdc350d25cb5bd5b,sao jose do rio pret,SP,484
293dee954235e4e4e43f129313625ebe,brasilia,DF,485
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,486
296729ffb9b684050dd24836dac4494a,curitiba,SP,487
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,488
299c89a525fee36c567f4fe72f038100,varzea alegre,CE,489
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,490
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,491
29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,492
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,493
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,494
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,495
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,496
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,497
2a61c271b1ac763450d846849783e922,santo andre,SP,498
2a6fbeaa7ab9e5d59a35841a8da71ce4,jaragua do sul,SC,499
2a73cba571d90c694b7caca072ccf6ce,sao caetano do sul,SP,500
2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,PR,501
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,502
2a84855fd20af891be03bc5924d2b453,belo horizonte,MG,503
2aa3443d7bf9d9bb11133f420d75e083,rio de janeiro,RJ,504
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,505
2addf05f476d0637864454e93ba673d5,brasilia,DF,506
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,507
2b1a40c1daabc6ca280c4b815c101841,divinopolis,MG,508
2b2fed75b8e5ea3a052fc4c0825da485,juiz de fora,MG,509
2b3b9ce054da76a7428df143a567b156,sao paulo,SP,510
2b3e4a2a3ea8e01938cabda2a3e5cc79,sao paulo,SP,511
2b402d5dc42554061f8ea98d1916f148,irece,BA,512
2b5ed0c9139dae8883a200dfcb272ece,sao paulo,SP,513
2ba91c7ad80ff88b23b7db823b43c233,itu,SP,514
2bd05d410a8fd26dc4184a15f4f2f588,belo horizonte,MG,515
2bdb95a56a36ebbc6640337ac5eac174,sao paulo,SP,516
2be17df1c49978426251562096c3cc09,tubarao,SC,517
2bf28e311bba65237358230cabac3f15,londrina,PR,518
2bf6a2c1e71bbd29a4ad64e6d3c3629f,nova friburgo,RJ,519
2c00c85d30361cd2ced2969cffbbffa3,belo horizonte,MG,520
2c2c9832d1bb38c5b0034a3b47d313ee,santa maria,RS,521
2c3d56f92f360fb89d849b84e8f50eae,barueri,SP,522
2c43fb513632d29b3b58df74816f1b06,belo horizonte,MG,523
2c4c47cb51acd5ea5db5e0ae0e26542a,buritama,SP,524
2c538755f1ca9540af144f266e70df6c,castro pires,MG,525
2c54051840f19eca309a5423cf22df36,curitiba,PR,526
2c9005d8043aff18b8557ffb7b13cda4,cachoeiro de itapemirim,ES,527
2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,SP,528
2cb4700db635baa1c0d4f90ed27b6669,curitiba,PR,529
2cb6eb1b7185064167657fa09f541105,sabara,MG,530
2cb98e27ce1c18abdb42209b34c382a7,ribeirao preto,SP,531
2d20f1cd18725c91147da0791d498022,londrina,PR,532
2d22fc3089eb907b29ebff50581fb472,macae,RJ,533
2d2322d842118867781fc737e96d59a1,sao paulo,SP,534
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,535
2d34636518ba88f5349b732fcf8ba2e4,sao paulo,SP,536
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,SC,537
2d42ebcda99fd55f6f4bc2f1ca035d50,uruacu,GO,538
2d50d6282f8aa2257819a77bfaa0efe0,ibitinga,SP,539
2d518637f53161b973e01f56ea4bb88e,sao paulo,SP,540
2d8cfba3fcd3170555941605edaa196a,osasco,SP,541
2d9e8987a2ea5cf88dce330249043ff1,jaci,SP,542
2dcf93836ae3ce0d7c93e2f10876467a,sao jose dos campos,SP,543
2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,PR,544
2dee2ce60de9709b1a24083217181a1f,sinop,MT,545
2e0dba2da448400b1c11d7b4b22f32a4,santo andre,SP,546
2e13c71026e1a39ba5cc1b86dcb679aa,sao paulo,SP,547
2e1a7d075abe038c1b2743005fe42ff1,sao paulo,SP,548
2e1c9f22be269ef4643f826c9e650a52,sao paulo,SP,549
2e2f44824ab87a0cb961f68bf4073e7f,curitiba,PR,550
2e3be8a987a30d7544dbbda6861cc14e,belo horizonte,MG,551
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,SP,552
2e90cb1677d35cfe24eef47d441b7c87,sao paulo,SP,553
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,554
2eb70248d66e0e3ef83659f71b244378,campinas,SP,555
2ec6e37d992a95eaddb3369dcbcc76d9,porto alegre,RS,556
2ee0a0689f2f6a72f35a7cb6033f6e7e,presidente prudente,SP,557
2eeb6531ee027a48d401e72bebdd87d3,sao jose dos campos,SP,558
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,559
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,SP,560
2f1e7b90e01d9f086cbcb301c0c3d406,blumenau,SC,561
2f3d8b4c9e2ee165075331fea3f3095a,sao jose,SC,562
2f4b0d3b9634b647d4edee577d7ebb7e,sao paulo,SP,563
2f4b9d112bfa44a214bc6cef085d17c8,afonso claudio,ES,564
2f73e04d12cdf0c945ded66bb3fcf6c7,cachoeiro de itapemirim,ES,565
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,SP,566
2f9b7ce230a057a98a9f5df5893ee36c,barueri,SP,567
2fa13c8bd5705d279f7ed5cc9ec61c68,sao paulo,SP,568
2fb25ab44bdbeae6a4d816e0d0c9d500,volta redonda,RJ,569
2fdde51ad3e12f297da656d4fbd5d0b5,joinville,SC,570
2ff6b7bff164ef05590a52734e1296da,londrina,PR,571
2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,572
3076499bbc033a927bf4a8a41bcf7fd4,auriflama,SP,573
3078096983cf766a32a06257648502d1,scao jose do rio pardo,SP,574
30829ded4523ab9224b93bc49a62c95f,parai,RS,575
3092c0b297aacfb4bb6e056ebe13b9b8,aruja,SP,576
30a2f535bb48308f991d0b9ad4a8c4bb,santa barbara d'oeste,SP,577
30a81d8cf85fb2ada1b1b094c9583a95,sao paulo,SP,578
30c7f28fd3a5897b2c82d152bb760c17,niteroi,RJ,579
312ba1d77e9c332ef21f9598b7f64cd7,guarulhos,SP,580
31344c16881c08a8a72c6d2eb29918c1,uba,MG,581
31561f325664a8a7aba4c8d0c3a9b3db,sao paulo,SP,582
318f287a62ab7ac10b703ac37435a231,sao paulo,SP,583
31ae0774c17fabd06ff707cc5bde005f,americana,SP,584
31be790e64fc99f8ff48ec2bd18a3104,sao bernardo do campo,SP,585
31da954dc0855f2495c6310f70a2f931,araras,SP,586
31e60bf8d103ce47932a85f5562deb16,goiania,GO,587
31eec405c9bb71dec8e2629a92e764fa,cachoeiro de itapemirim,ES,588
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,589
324583d68897f5ddbaf38f6248322176,sao jose do rio preto,SP,590
325f3178fb58e2a9778334621eecdbf9,taboao da serra,SP,591
327b89b872c14d1c0be7235ef4871685,manaus,AM,592
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,593
328acb143b4a73aad6bee8e734f5d20d,foz do iguacu,PR,594
3296662b1331dea51e744505065ae889,catanduva,SP,595
32b8764b4ef628b53608fc34011fcc13,lages,SC,596
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,597
32f1bb9dfa65bc7df5c0d9d95a616be4,sao paulo,SP,598
32f83ffe11cd40f7adcf4eef171f52d9,uruguaiana,RS,599
32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,MG,600
3338e7a0710a195872be80e0d2423867,piracicaba,SP,601
333c4210e76a1aa2ab817b99437e3ff1,vargem grande do sul,SP,602
3340ef1913fb70d28420f6ceb685c339,maringa,PR,603
334cab711dee080b079fa5779b584783,santo andre,SP,604
33576ec5412fb5905d876f12f33bfde6,curitiba,PR,605
3361277dc30b7cccdb0c286b24219756,maringa,PR,606
3364a91ec4d56c98e44174de954b94f6,porto velho,RO,607
33a17d60c64393351ebf1ef860f4e0f2,porto alegre,RS,608
33a6f4b1e7cdc205511e76ba1b6e0186,guarulhos,SP,609
33ab10be054370c254ddfcf0a6253422,rio de janeiro,RJ,610
33ac3e28642ab8bda860a2f693000e78,cotia,SP,611
33c51922b6e3c16b24a8f28e5833c99d,londrina,PR,612
33cbbec1e7e1044aaf11d152172c776f,bento goncalves,RS,613
33cbda8716511e27e556dff9d8418bf2,blumenau,SC,614
33d677f27a69b84051204ee4ae76eaca,joinville,SC,615
33dd941c27854f7625b968cc6195a552,vila velha,ES,616
33fd411ed63a7c2f9005e3f065d9f85d,condor,RS,617
34056b8b55c1775a22af2331670a799c,penapolis,SP,618
340636a908b13bbe0f4fb63fbe1d0c03,sao jose dos campos,SP,619
343e716476e3748b069f980efbaa294e,campinas,SP,620
3442033154be05bac582e173ef54fd12,sao paulo,SP,621
344223b2a90784f64136a8a5da012e7f,gaspar,SC,622
3442f8959a84dea7ee197c632cb2df15,campinas,SP,623
34675b28b826facfde119785bf287dc1,cascavael,PR,624
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,SP,625
3492e68f37fd1df87f4f2f2ea247f445,salto,SP,626
34a557286ead8fe75c989e0afcf7d98c,franca,SP,627
34aefe746cd81b7f3b23253ea28bef39,curitiba,PR,628
34d1ca11b242c0fee2c834ae8d788566,congonhas,MG,629
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,RS,630
3504c0cb71d7fa48d967e0e4c94d59d9,maua,SP,631
35281d148dcf7134bae913c57db4e6da,sao paulo,SP,632
353e21e8bf8de2722b4fae1636664b76,canoas,RS,633
35857757f553273b1056c1cabdace7fb,ribeirao preto,SP,634
3586b8580d9c917874e053a1bb37b5ff,araraquara,SP,635
35b96509602ec4b7da831b5cd73ff2c2,sao leopoldo,RS,636
35ef5aa32949680f627efec3c23e705c,sombrio,SC,637
35fb511489d9ee3ee27a76debce9df06,londrina,PR,638
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,639
365e445f796710c3431557e85caa25db,sao paulo,SP,640
365e4bce19bda0082c3d15d83fdb8bcd,sao caetano do sul,SP,641
36890be00bbfc1cdb9a4a38a6af05a69,osasco,SP,642
36a968b544695394e4e9d7572688598f,santos,SP,643
36f98ad67cc981f50ce8aed093d5783c,toledo,PR,644
37303482a42fb700d8d127e70a9cd6c8,campinas,SP,645
373ee4a3a775a733770ca3f790b8b9ac,rio de janeiro,RJ,646
37515688008a7a40ac93e3b2e4ab203f,dracena,SP,647
376a891762bbdecbc02b4b6adec3fdda,goiania,GO,648
376d67b61dce0c990155286e7ae486a4,sao paulo,SP,649
3771c85bac139d2344864ede5d9341e3,sorocaba,SP,650
377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,PR,651
3785b653b1b82de85ab47dd139938091,ampere,PR,652
37be5a7c751166fbc5f8ccba4119e043,sao paulo,SP,653
37ceb404da208418c9032f0674e57804,sao paulo,SP,654
37dd29b36c458d82f74a953c40c43645,limeira,SP,655
38102b031c2a15e54623d711bfc753d3,mucambo,CE,656
381c83fdca332ea6afd896da20bf6e4a,curitiba,PR,657
3820c6537b3853be1a0687d5a60807ec,cotia,SP,658
382229d1e840115ffe3dbf5ff460e417,rio de janeiro,RJ,659
385799a1cddbd26dfeb9157356a42282,sao paulo,SP,660
38874e327ce94d11390b96eb42d61928,itaquaquecetuba,SP,661
389e45560e33d2d0747f949dcddbc08e,sao jose dos campos,SP,662
38af8acfd46ac4a7bf754e8ca6736664,sao paulo,SP,663
38e679b9e0064cd94c6f035707344dae,londrina,PR,664
38e6dada03429a47197d5d584d793b41,sao paulo,SP,665
38f276ca6e7cc95a6d1bb55ac9e5550f,marilia,SP,666
3903c788ded8dc03b5ebab37a2f3e9a1,carapicuiba,SP,667
391bbd13b6452244774beff1824006ed,campinas,SP,668
391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,669
392353362d22cc2c236e1ee81ff19890,blumenau,SC,670
392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,SP,671
392f7f2c797e4dc077e4311bde2ab8ce,rio de janeiro,RN,672
3935fe5fe0f82787a9dcb8deb62be09d,sao paulo,SP,673
3968920b9aa752ab98f7d5888c9252f2,bauru,SP,674
3969863bb8af7f72580b3b1ffd3a17b3,sao paulo,SP,675
397c4d0c005b6f41f90098ac724e28cb,santo andre,SP,676
3985a3c45be355a4c57fde108bfabd1c,rolante,RS,677
3986c0b54f6b748b75e7bd4e092aa3e5,curitiba,PR,678
398cb257329ef7af7f1943a8974a3cbc,salvador,BA,679
39a5005f2605cbdb4f9ac14485cabfd1,barretos,SP,680
39c763cca83e654764b7a4a650fb9b7c,goiania,GO,681
39d54ff918774174706fb065d7f9dc07,sao paulo,SP,682
39d61be7a92eb77b7da367bd4845bc0e,sao paulo,SP,683
39f776d2974049026ff531fc42ef2a3e,goiania,GO,684
3a1a1fec38dd360f15fc912e821e169d,sao paulo,SP,685
3a3c180dd702a725bd0ba4117689239e,uniao da vitoria,PR,686
3a3e46d10f74d8a6ca76e2b538f106a0,sao paulo,SP,687
3a4127e1ba7208ea37044c5092aae170,sao paulo,SP,688
3a490ba60afa30ece0e7d50cfe74a4f0,belo horizonte,MG,689
3a52d63a8f9daf5a28f3626d7eb9bd28,aguas claras df,SP,690
3a734b715d333a2588a3d54a0c9b8746,osasco,SP,691
3a79f35a2344ede41af21267f61d5ec6,campinas,SP,692
3aa3c89ae3cd482385568be76120f63c,goiania,GO,693
3ab971ce71839580d2ae5b4e40fe8044,sao paulo,SP,694
3ac588cd562971392504a9e17130c40b,limeira,SP,695
3ade81dab5a172b88e1871c28ae05260,sao jose do rio preto,SP,696
3afc536624bc2e65bddfb5db33cc01f3,belo horizonte,MG,697
3b15288545f8928d3e65a8f949a28291,ibitinga,SP,698
3b18f9856c6eb2413eafedb58e9eecd9,santo andre,SP,699
3b872fd4747f01cc56206f2934198618,ibitinga,SP,700
3bb32fedaa74e4ad20f4ce067733bd31,porto belo,SC,701
3bb548e3cb7f70f28e3f11ee9dce0e59,maringa,PR,702
3bdff180c7e1f6551a643b99c265a120,sao paulo,SP,703
3be5841cdcc46de4ed3f9116f104b2c5,barueri,SP,704
3be634553519fb6536a03e1358e9fdc7,sao paulo,SP,705
3bfad056cf05c00dabe2f895925d83b1,osasco,SP,706
3bfba5a77604f6dfae7e6dd7aaf65821,londrina,PR,707
3c010235b7345c92f125d14ee232a76b,mandirituba,PR,708
3c03b12bab54d8b37d79d914bfdb1aa0,sao joao de meriti,RJ,709
3c3017960b2dbd72711a61f0400aab8f,jaragua do sul,SC,710
3c487ae8f8d7542beff5788e2e0aea83,gama,DF,711
3c4e0452bff7a2a788179488d3d77032,colombo,PR,712
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,713
3c88ed2e76a2247933a15daa7161eb1c,cosmopolis,SP,714
3ca08eeb8d5595949fed424bd3677742,curitiba,PR,715
3cfa1358a6caa965278721344c8d76f2,sao bernardo do campo,SP,716
3d01d1c414c44b5943a09619ff3853cb,campinas,SP,717
3d0cd21d41671c46f82cd11176bf7277,joinville,SC,718
3d2400ac620cffa23ac81bd192f7f555,sao bernardo do campo,SP,719
3d2531eccfbde1d7c8db7a3a12fb267a,contagem,MG,720
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,721
3d39fbf22a665714baf62fae36029e23,campinas,SP,722
3d3ccf2b2f8134b10dce9dd446f0e075,ibitinga,SP,723
3d4824f20035949c710eaf111f869d39,sorocaba,SP,724
3d49bfdd1b43a7fe169b3740067acc61,montes claros,MG,725
3d4b1ae7539303b5704493798893e82c,sao paulo,SP,726
3d5d0dc7073a299e31fa718ce1bc00b6,rio de janeiro,RJ,727
3d621842b2ed28e2b474132480edac3c,sao paulo,SP,728
3d62f86afa7c73be2628a3be1423f5a0,jacarei,SP,729
3d68c634a99a1ba46dbca3967a69c623,nova trento,SC,730
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,SP,731
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,732
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,733
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,734
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,735
3dbbce181edfaa4a597ec858c382d2ec,curitiba,PR,736
3dc69bf2c42f0568a5c4791ec3fd3745,sao paulo,SP,737
3ded4e2d5f135cb103e5949d7263d2dd,pouso alegre,MG,738
3df020b72d3d44b3af9d110fa3940b65,jales,SP,739
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,740
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,741
3e46a38ee171c503c3b4a3f23fe3bf0c,sorocaba,SP,742
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,743
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,744
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,745
3ea08c48e851106d2f584349daba335f,barbacena,MG,746
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,747
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,PR,748
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,749
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,750
3f8034bfc6b8b4135534975d49f04c63,curitiba,PR,751
3f8247d0f772ffa58560e5c682521ad5,joinville,SC,752
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,753
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,754
3f9be91358837bff69df67edfa3e42e8,londrina,PR,755
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,756
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,757
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,758
3faf68a3b0af94b10bac70d86077be49,holambra,SP,759
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,760
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,761
3febca52652e7209509ccfe61cbde40e,itaquaquecetuba,SP,762
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,763
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,764
400f221ab83037c0ea78f1267da9624d,osvaldo cruz,SP,765
402916f742e5c740cc751493d9cf5053,guanhaes,MG,766
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,767
4049512728d969bec69f84088b012416,belo horizonte,MG,768
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,769
40536e7ca18e1bce252828e5876466cc,caieiras,SP,770
406740ee611378a662d274c7d8c43c4a,vitoria,ES,771
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,772
4091f77d8c768fc3e81c20761471761d,sao paulo,SP,773
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,774
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,775
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,776
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,777
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,778
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,779
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,780
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,781
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,782
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,783
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,784
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,785
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,786
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,787
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,788
41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,789
41e0fa5761c886a630994a55c12087e7,guaruja,SP,790
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,791
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,792
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,793
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,794
42b6488f5b8246d9141712abd4b1b693,maringa,PR,795
42b729f859728f5079499127a9c2ef37,sao paulo,SP,796
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,797
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,798
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,799
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,800
42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,SP,801
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,802
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,803
431050a06a317f2b38168dec3dcd2b46,sao paulo,SP,804
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,805
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,806
432c37c9dfba871172ec162e20118b8c,brasilia,DF,807
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,808
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,809
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,810
436bf27f2f18474fc6047702e9f8a866,campinas,SP,811
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,812
43753b27d77860f1654aa72e251a7878,barro alto,BA,813
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,814
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,815
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,816
43a5d4a57af536fddc96d08be3afdfcb,varginha,MG,817
43b2c864251aa0ce4030c746984e088a,brasilia,DF,818
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,819
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,820
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,821
443d880f15cbd3572885e1d44bf2c478,marilia,SP,822
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,823
446cc09cdbb130904da114e807dbec40,sao paulo,SP,824
44717f64ec2a457979cf83c429077666,santa rosa,RS,825
447d377bdb757058acb569025ee18a93,carazinho,RS,826
44ed138eca6214d572ce1d813fb0049b,canoas,RS,827
44f091b5abab8018f682fce8124b85e5,sao paulo,SP,828
45213867cefbf2cd4c6177e10216a951,araras,SP,829
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,830
455befea1bb853c75ccbca94cff26e5c,resende,RJ,831
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,832
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,833
457fe919b032a3f7dadba6fb92cf7855,paulinia,SP,834
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,835
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,836
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,837
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,838
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,839
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,840
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,841
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,842
4677a5437afda5fa7140b927b07be1cc,japira,PR,843
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,844
46ef1a25845fc051c2998d878354810c,claudio,MG,845
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,846
